created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Oct 25 03:21:10 +0000 2023;1717018435211940303;"tolong dong @FirstMediaCares ini gimana? udh 24 jam  nih wifi gabisa dipake, mana udh 1 bulan ini wifi buffering terus, di cek lewat web malah disuruh ganti modem, padahal keterangannya online https://t.co/jzAoABq5eO";0;1;0;1;in;1359513422925230081;1717018435211940303;hellodeidra;https://twitter.com/hellodeidra/status/1717018435211940303
Wed Oct 25 03:10:23 +0000 2023;1717015721233003004;"@kolgorengnya2 Slmt Pagi First People. Mhn maaf atas ktdknyamanan. Terlebih dahulu telah merespon DM-nya. Tks ^mrs";0;0;0;0;in;155787551;1717011731371950225;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1717015721233003004
Wed Oct 25 03:02:06 +0000 2023;1717013636957471088;"@Saputrraaaa Slmt Pagi First People. Mhn maaf atas ktdknyamanan. Terlebih dahulu telah merespon DM-nya. Tks ^mrs";0;0;0;0;in;155787551;1717006506858791035;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1717013636957471088
Wed Oct 25 02:54:31 +0000 2023;1717011731371950225;"@FirstMediaCares 10580685 dari sekitar pukul 3 pagi internet dan tv sudah tidak ada koneksi, lampu di modem berkedip mohon segera";0;1;0;0;in;2958477542;1717011731371950225;kolgorengnya2;https://twitter.com/kolgorengnya2/status/1717011731371950225
Wed Oct 25 02:40:23 +0000 2023;1717008171133456460;"@FirstMediaCares Cek DM saya dong respon nya mana hadeh 😑";0;0;0;1;in;1327659492083867648;1716998353257705815;KingDitss2003;https://twitter.com/KingDitss2003/status/1717008171133456460
Wed Oct 25 02:25:34 +0000 2023;1717004442556596294;"@FirstMediaCares @FirstMediaCares halo min tolong cek internet wifi id id 10968691 dari semalem koneksi internet wifi tdk adaaaaaa😵‍💫";0;0;0;0;in;1160211447755862017;1717004442556596294;silenagomezz;https://twitter.com/silenagomezz/status/1717004442556596294
Wed Oct 25 02:23:25 +0000 2023;1717003902049271825;"Selamat Pagi,  Mohon bantuannya wifi dirumah kami gangguan dari Jumat 20 Oktober 2023 - 25 Okt 2023 tny tetangga yg pk FirstMedia jg, dan sama gangguan. Mhn dpt ditindaklanjuti krn sdh 5 hari, sungguh merugikan.  NO IDPEL  : 11918950 NAMA PEL : ZIO ARIVANDOVAD @FirstMediaCares";0;0;0;0;in;1493444396683259908;1717003902049271825;vinaaafitria;https://twitter.com/vinaaafitria/status/1717003902049271825
Wed Oct 25 02:14:39 +0000 2023;1717001696260632644;"@FirstMediaCares halo ini internet kenapa ya? dr td malem connect without internet keterangannya nih";0;0;0;0;in;1708300457268129792;1717001696260632644;DienFreelancer;https://twitter.com/DienFreelancer/status/1717001696260632644
Wed Oct 25 02:14:02 +0000 2023;1717001539657826364;"@FirstMediaCares hi, mau minta adjust tagihan dong. kemarin itu hari jumat (20/10) malem sampe minggu (22/10) pagi internetnya gabisa. no pelanggan 11957021";0;1;0;0;in;1352639049509425153;1717001539657826364;lonesomej0y;https://twitter.com/lonesomej0y/status/1717001539657826364
Wed Oct 25 02:06:29 +0000 2023;1716999640934236374;"@theresiatanzil Slmt Pagi First People. Mhn maaf atas ktdknyamanan. Terlebih dahulu telah merespon DM-nya. Tks ^mrs";0;2;0;0;in;155787551;1716998353257705815;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1716999640934236374
Wed Oct 25 02:01:22 +0000 2023;1716998353257705815;"halo @FirstMediaCares mohon tindak lanjutnya, layanan saya sudah 14 jam offline";0;1;2;4;in;11497172;1716998353257705815;theresiatanzil;https://twitter.com/theresiatanzil/status/1716998353257705815
Wed Oct 25 01:44:40 +0000 2023;1716994149822640595;"@FirstMediaCares wifi dengan pelayanan terjelek yang pernah saya pakai👍🏻";0;0;0;0;in;631733936;1716994149822640595;fullsunahyeah;https://twitter.com/fullsunahyeah/status/1716994149822640595
Wed Oct 25 00:31:39 +0000 2023;1716975775185080828;"@FirstMediaCares dari semalam wifinya hilang sama sekali kenapa ya?";0;0;0;0;in;304329578;1716975775185080828;ADH277;https://twitter.com/ADH277/status/1716975775185080828
Wed Oct 25 00:25:23 +0000 2023;1716974200873947473;"@FirstMediaCares kalo mau ganti paket bisa kan? Aku langganan internet sm tv, set top box nya udah mati lama dr dulu dan emang udah ga kepake.. Mau ganti internetnya aja Thx";0;0;0;0;in;1230523147553665026;1716974200873947473;mumultazaam;https://twitter.com/mumultazaam/status/1716974200873947473
Wed Oct 25 00:24:34 +0000 2023;1716973993117553034;"@ibtisaam_r Slmt Pagi First People. Mhn maaf atas ktdknyamanan. Terlebih dahulu telah merespn DM-nya. Tks ^mrs";0;1;0;0;in;155787551;1697452914955206709;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1716973993117553034
Wed Oct 25 00:15:12 +0000 2023;1716971634261930009;"cek DM min @FirstMediaCares";0;1;0;0;in;1180497135231324166;1716971634261930009;raapiiloo_;https://twitter.com/raapiiloo_/status/1716971634261930009
Tue Oct 24 23:47:32 +0000 2023;1716964673487270047;"@FirstMediaCares  Id 11686808 sudah melakukan pembayaran,tapi knp masih di isolir!?";0;0;0;0;in;1182146452291633152;1716964673487270047;Azura77892401;https://twitter.com/Azura77892401/status/1716964673487270047
Tue Oct 24 23:33:45 +0000 2023;1716961203359256984;"Dear @FirstMediaCares FYI/FYA... https://t.co/GkqmLV49VI";0;0;0;0;in;51774329;1716961203359256984;Jon_Tanjung;https://twitter.com/Jon_Tanjung/status/1716961203359256984
Tue Oct 24 23:30:53 +0000 2023;1716960484212248737;"@FirstMediaCares  Selamat pagi ini gimana responnya wifi sudah 6 hari error yaa Tolong secepatnya saya selalu tepat bayar Loh..... Gimana sih... 😌😌😌ID 11090551";0;0;0;0;in;1327659492083867648;1716960484212248737;KingDitss2003;https://twitter.com/KingDitss2003/status/1716960484212248737
Tue Oct 24 23:08:41 +0000 2023;1716954896958894515;"@FirstMediaCares baru seumur hidup ya mati lebih dari 16 jam, terus telp call center nya GAK BISA .. satu komplek perumahan mati";0;0;0;0;in;3284219196;1716954896958894515;KathrinPasaribu;https://twitter.com/KathrinPasaribu/status/1716954896958894515
Tue Oct 24 22:54:03 +0000 2023;1716951214481698861;"@FirstMediaCares wifi internet di rmh saya mati dari jam 3 sore.pembayaran untuk bulan ini sudah dilakukan. Id pelanggan: 61549201";0;0;0;0;in;1646052509583310849;1716951214481698861;dina5arashi;https://twitter.com/dina5arashi/status/1716951214481698861
Tue Oct 24 22:34:30 +0000 2023;1716946293019595040;"Min tolong dong wifi saya dari kemarin mati nih sampai sekarang @FirstMediaCares";0;0;0;0;in;1400010821481074692;1716946293019595040;blamklep;https://twitter.com/blamklep/status/1716946293019595040
Tue Oct 24 19:20:30 +0000 2023;1716897470591258961;"@FirstMediaCares Internetnya mati.. tolong..";0;0;0;0;in;171781608;1716897470591258961;si_ricky;https://twitter.com/si_ricky/status/1716897470591258961
Tue Oct 24 19:09:36 +0000 2023;1716894730905383169;"@FirstMediaCares Id :61 549201 internet, wifi di rmh saya terputus dari jam 3 sore setelah hujan, Ada apa ini? Pembayaran untuk bln ini padahal sudah saya bayar.";0;0;0;0;in;1646052509583310849;1716894730905383169;dina5arashi;https://twitter.com/dina5arashi/status/1716894730905383169
Tue Oct 24 18:18:53 +0000 2023;1716881967655104800;"saya sudah berlangganan firstmedia 4 tahun sampai sekarang, paketnya dlite x1. kira kira bisa ga ganti ke paket yang tersedia di website sekarang @FirstMediaCares";0;1;0;0;in;1312724764239167494;1716881967655104800;hinjikasan;https://twitter.com/hinjikasan/status/1716881967655104800
Tue Oct 24 17:18:14 +0000 2023;1716866703915954389;"jamet lukh udh mah bekasi ga ujan, firstmed error @FirstMediaCares";0;0;0;0;in;1538502339392176128;1716866703915954389;ainavirie;https://twitter.com/ainavirie/status/1716866703915954389
Tue Oct 24 16:55:45 +0000 2023;1716861045690806749;"@FirstMediaCares hujan sebentar lgsg eror nih min, udh d refresh sama aja. Di modem lampunya 2 mati. Sy daerah kwitang jakpus.";0;0;0;0;in;1651510432925089795;1716861045690806749;nerisss_arv;https://twitter.com/nerisss_arv/status/1716861045690806749
Tue Oct 24 16:46:02 +0000 2023;1716858600185012624;"@FirstMediaCares baca DM";0;0;0;0;in;1926480500;1716858600185012624;BryanVirz;https://twitter.com/BryanVirz/status/1716858600185012624
Tue Oct 24 16:44:47 +0000 2023;1716858285977128980;"@redwisena Hi First People. Kami sudah respon via DM ya. Silakan dicek kembali ya Pak/Bu. Tks ^Fyd";0;0;0;0;in;155787551;1716857603954024817;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1716858285977128980
Tue Oct 24 16:42:05 +0000 2023;1716857603954024817;"@FirstMediaCares kak ada apa nih, kok kena hujan segini doang langsung TV no Signal (STB lampu hijau nyala semua) dan internet lambat parah? IDpel 61794601";0;1;0;0;in;130232421;1716857603954024817;redwisena;https://twitter.com/redwisena/status/1716857603954024817
Tue Oct 24 16:09:57 +0000 2023;1716849520422822288;"@FirstMediaCares halo min, jaringan first media saya tdk bs konek, nopel 12032665";0;0;0;0;in;99292921;1716849520422822288;Elissa_Regina;https://twitter.com/Elissa_Regina/status/1716849520422822288
Tue Oct 24 16:09:32 +0000 2023;1716849412947997069;"@FirstMediaCares   Min lampu los berkedip merah  ID: 11557308 https://t.co/fgfr1HGpvS";0;0;0;0;in;1490690134853193733;1716849412947997069;AlexanderVxyn;https://twitter.com/AlexanderVxyn/status/1716849412947997069
Tue Oct 24 16:03:46 +0000 2023;1716847964713525476;"bro wifi error napa neh @FirstMediaCares";0;0;0;0;in;1281897569921069057;1716847964713525476;doyiebayi;https://twitter.com/doyiebayi/status/1716847964713525476
Tue Oct 24 15:48:04 +0000 2023;1716844011112329224;"@FirstMediaCares Saya Sudah Bayar tagihan Tetapi Msh Muncul Tagihan Di aplikasi My fristmedia";0;0;0;0;in;1451907186246905857;1697452914955206709;xc_teddy;https://twitter.com/xc_teddy/status/1716844011112329224
Tue Oct 24 15:40:20 +0000 2023;1716842066863600006;"@FirstMediaCares Saya ingin berhenti Langganan Firstmedia";0;0;0;0;in;1632249385823395840;1716842066863600006;NikoParjo;https://twitter.com/NikoParjo/status/1716842066863600006
Tue Oct 24 15:36:29 +0000 2023;1716841095458632149;"min ngelag wifi 11882903 @FirstMediaCares bantu refresh modem min";0;0;0;0;in;1138119847571705860;1716841095458632149;arbyyyyyyyyyyyy;https://twitter.com/arbyyyyyyyyyyyy/status/1716841095458632149
Tue Oct 24 15:35:02 +0000 2023;1716840732496142635;"Internet lu bapuk bgt dah @FirstMediaCares";0;0;1;0;in;169287223;1716840732496142635;Iqbal_Asrian;https://twitter.com/Iqbal_Asrian/status/1716840732496142635
Tue Oct 24 15:29:47 +0000 2023;1716839410166296833;"@FirstMediaCares Alhamdulillah hujan.. Alhamdulillah juga wifi kembali error lagi.. Ga bisa direfresh dari https://t.co/ROQrI1BS6N";0;1;0;0;in;115107750;1697452914955206709;ibtisaam_r;https://twitter.com/ibtisaam_r/status/1716839410166296833
Tue Oct 24 15:12:50 +0000 2023;1716835143602802907;"@FirstMediaCares 11773028 TV nyala, internet down. Tlg f/u.";0;0;0;0;in;1395692441726971907;1716835143602802907;Pankz21;https://twitter.com/Pankz21/status/1716835143602802907
Tue Oct 24 15:11:24 +0000 2023;1716834784893411460;"@FirstMediaCares serius 3 kbps untuk speed 125mbps https://t.co/3KAiSLuNfL";0;0;0;0;in;864813669464416256;1716834784893411460;fajarkonohanz;https://twitter.com/fajarkonohanz/status/1716834784893411460
Tue Oct 24 15:05:58 +0000 2023;1716833417252483325;"Tv dan internet mati dari siang tolong dong @FirstMediaCares gak bisa ngapa2 in, nonton gak bisa, wifi mati 🙄";0;0;0;0;in;3284219196;1716833417252483325;KathrinPasaribu;https://twitter.com/KathrinPasaribu/status/1716833417252483325
Tue Oct 24 15:03:21 +0000 2023;1716832760374129008;"@FirstMediaCares tolong ini kenapa wifiku gabisa bisa ya dri siang, gangguan mulu km fm";0;0;0;0;in;1561209462983397376;1716832760374129008;cryellies;https://twitter.com/cryellies/status/1716832760374129008
Tue Oct 24 15:02:05 +0000 2023;1716832441401507988;"dear first media mohon tanggapannya bagaimana ya ini wifi benar benar tidak bisa digunakan selama 2 hari @FirstMediaCares  user : 10972644";0;0;0;0;in;1297453615733301248;1716832441401507988;geminig4ng;https://twitter.com/geminig4ng/status/1716832441401507988
Tue Oct 24 14:57:08 +0000 2023;1716831195110256947;"@FirstMediaCares responnya bagaimana. Tentang pembayaran saya yg blm di proses oleh pihak firstmedia";0;0;0;0;in;1646052509583310849;1716831195110256947;dina5arashi;https://twitter.com/dina5arashi/status/1716831195110256947
Tue Oct 24 14:57:05 +0000 2023;1716831183525597316;"@FirstMediaCares halo, internet saya sudah 1 jam lebih mati";0;0;0;0;in;866218488;1716831183525597316;ristatata2;https://twitter.com/ristatata2/status/1716831183525597316
Tue Oct 24 14:51:52 +0000 2023;1716829866598052128;"gangguan sampe kapan nih? @FirstMediaCares @FirstMediaWorld  no. pelanggan: 12467928";0;1;0;0;in;1292833411271335937;1716829866598052128;shyshymky;https://twitter.com/shyshymky/status/1716829866598052128
Tue Oct 24 14:50:03 +0000 2023;1716829412656923001;"@FirstMediaCares @NastopoD lama uga ya minn. bukan candrabaga aja nih sampe PUP juga dong min, orang kan juga mau kerja/nugas. engga diselesain sekarang kena semprot nihhh. tolonglah jangan lama lamaa";0;0;0;0;in;1345232777923334146;1716823996896006316;samidpangestu;https://twitter.com/samidpangestu/status/1716829412656923001
Tue Oct 24 14:43:51 +0000 2023;1716827852958830731;"wifi mati kenapa ya? @FirstMediaCares";0;0;0;0;in;1182849680822034432;1716827852958830731;raihan_arindra;https://twitter.com/raihan_arindra/status/1716827852958830731
Tue Oct 24 14:38:00 +0000 2023;1716826378551894123;"min ini modem ko signal wifinya ga nyala, adakah solusinya @FirstMediaCares";0;0;0;0;in;1036268418461184000;1716826378551894123;temanidup;https://twitter.com/temanidup/status/1716826378551894123
Tue Oct 24 14:35:55 +0000 2023;1716825856256176456;"@NastopoD Selamat malam First People. Mohon maaf atas ketidaknyamanannya. Saat ini sedang terjadi problem jaringan estimasi s/d 2023-10-25 06:49:31. Untuk detailnya bisa pantau di https://t.co/h46Z2Kptm7. Tks ^Apr";0;1;0;0;in;155787551;1716823996896006316;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1716825856256176456
Tue Oct 24 14:30:12 +0000 2023;1716824417303752988;"Min @FirstMediaCares jaringan sekitaran pondok ungu lagi bermasalah kah ?";0;0;0;0;in;954751080;1716824417303752988;PapaAbhi_;https://twitter.com/PapaAbhi_/status/1716824417303752988
Tue Oct 24 14:28:32 +0000 2023;1716823996896006316;"@FirstMediaCares internet di daerah Candrabaga, Pondok Ungu Permai terpantau gangguan. Minta tolong bisa dicek dan segera diatasi. Terimakasih";0;1;0;1;in;2828038068;1716823996896006316;NastopoD;https://twitter.com/NastopoD/status/1716823996896006316
Tue Oct 24 14:24:24 +0000 2023;1716822957216223319;"No: 12381757 . Tlg dong lemot bgt internetnya dari kemaren @FirstMediaCares";0;0;0;0;in;1565619204341972992;1716822957216223319;DewiDheva;https://twitter.com/DewiDheva/status/1716822957216223319
Tue Oct 24 14:22:05 +0000 2023;1716822371544474044;"@FirstMediaCares coba tolong kondisikan wifi mati ini dari tadi tindakanya lah";0;0;0;0;in;899942983801356288;1716822371544474044;iwangaw;https://twitter.com/iwangaw/status/1716822371544474044
Tue Oct 24 14:20:25 +0000 2023;1716821955427639546;"@FirstMediaCares Coba tolong ini juga di daerah jagakarsa wifi mati ya tolong kondisikan";0;0;0;0;in;899942983801356288;1650312742111449088;iwangaw;https://twitter.com/iwangaw/status/1716821955427639546
Tue Oct 24 14:17:42 +0000 2023;1716821269788930180;"*dari kemarin malem maksudnya min gak bisa @FirstMediaCares";0;0;0;0;in;43250262;1716821171390632277;amaliaggita;https://twitter.com/amaliaggita/status/1716821269788930180
Tue Oct 24 14:17:18 +0000 2023;1716821171390632277;"Min @FirstMediaCares jaringan internetnya kenapa ya dari semalem gak bisa";0;1;0;0;in;43250262;1716821171390632277;amaliaggita;https://twitter.com/amaliaggita/status/1716821171390632277
Tue Oct 24 14:17:08 +0000 2023;1716821129481105722;"@FirstMediaCares.... kenapa tiba tiba akses internet dan wifi tidak ada ? Lokasi saya di Kaliabang Tengah Bekasi Utara";0;0;0;0;in;91485879;1716821129481105722;hakas86;https://twitter.com/hakas86/status/1716821129481105722
Tue Oct 24 14:15:26 +0000 2023;1716820699648794796;"Malam min, No Pelanggan 12282059 Ini dari kmren internet nya lemot yaa, mohon di bantu min. Makasih @FirstMediaCares";0;0;0;0;in;237711805;1716820699648794796;Ulirachman;https://twitter.com/Ulirachman/status/1716820699648794796
Tue Oct 24 14:13:53 +0000 2023;1716820308777398448;"@FirstMediaCares tolonglah benerin belum bener bener juga apa jaringannya. selain mau scrol scrol aing juga mau gawe. buat bayar bulan lau, ini internet mati kasih diskon kaga. pemberitahuan aja engga kalau ada gangguan gini. maksimal minimal minta maaf gitu ke pelangan";0;0;0;0;in;1345232777923334146;1716820308777398448;samidpangestu;https://twitter.com/samidpangestu/status/1716820308777398448
Tue Oct 24 14:04:26 +0000 2023;1716817933392032239;"@FirstMediaCares min barusan udah telpon cs buat ngebalikin nama sama password sebelumnya, karen sempet kereset. katanya yunggu setengah jam. tapi ini udah mau sejam gaada tanda tanda wifi bisa lagi, tolong dong butuh banget lagi dipake kerja";0;0;0;0;in;1528425499995045888;1681495100499849216;secretL0ver_;https://twitter.com/secretL0ver_/status/1716817933392032239
Tue Oct 24 14:02:08 +0000 2023;1716817351289798699;"@FirstMediaCares ini knp min internetnya? https://t.co/BqQ0ahwQqG";0;0;0;0;in;1637102028932648960;1716817351289798699;almondkvkis_;https://twitter.com/almondkvkis_/status/1716817351289798699
Tue Oct 24 13:59:40 +0000 2023;1716816733800136921;"@cadolescent Selamat Malam First People, mohon maaf atas ketidaknyamanannya sudah kami bantu respon via DM silahkan di cek kembali ya. Tks^rml";0;0;0;0;in;155787551;1716813939290562613;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1716816733800136921
Tue Oct 24 13:56:26 +0000 2023;1716815920079974470;"@FirstMediaCares ujan bentar doang kok langsung error 2jam lebih sih ini😔😔 gabisa drakoran";0;0;0;0;in;1562161266;1716815920079974470;kiszmech;https://twitter.com/kiszmech/status/1716815920079974470
