"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location"
"Tue Nov 28 12:06:00 +0000 2023","1729471702059687956","Tiket yoasobi murah anjir TAKUT","0","3","0","0","in","84604579","1729471702059687956","puripurisu","https://twitter.com/puripurisu/status/1729471702059687956","","Jakarta"
"Tue Nov 28 14:22:45 +0000 2023","1729506116424339631","Yoasobi paling murah udh sm tax 1.5jt  pas tds aja paling murahh 1.2 weiii😭😭","0","0","0","0","in","1362082153866035202","1729506116424339631","raritypix","https://twitter.com/raritypix/status/1729506116424339631","",""
"Wed Nov 29 11:18:19 +0000 2023","1729822089639580114","sumpah tiket yoasobi murah banget damn tapi tetep aja aku gapunya uang buat beli wHHHYY","0","0","0","0","in","1358444409864425473","1729822089639580114","sohntusiast","https://twitter.com/sohntusiast/status/1729822089639580114","","୨୧ ( rant, DNFF ) %★"
"Thu Nov 30 14:19:06 +0000 2023","1730229972705362388","Kok murah dih anjir😭 iya loh yoasobi terkenal banget tiketnya gak sampe 2jt anjir promotor kpop kek tai semua emg","0","0","0","0","in","1509065106977538059","1730229972705362388","eloisepickles","https://twitter.com/eloisepickles/status/1730229972705362388","","🩷💎💙 "
"Tue Nov 28 13:04:08 +0000 2023","1729486331397673193","murah sih buat seukuran yoasobi ... tapi lagi bokek-bokeknya 🥲","0","2","0","1","in","1126725054715219972","1729486331397673193","es_sekotengs","https://twitter.com/es_sekotengs/status/1729486331397673193","","she/her "
"Tue Nov 28 15:27:50 +0000 2023","1729522494091178088","TIKET YOASOBI MAHAL BGT TOLONG🙏🏻🙂","0","0","0","0","in","249653525","1729522494091178088","dhytss","https://twitter.com/dhytss/status/1729522494091178088","","Jakarta Capital Region, Indonesia"
"Tue Nov 28 14:13:45 +0000 2023","1729503852511043594","pk ent ini pricelist nya bener” tak terduga yhh kek ga ketebak bgt gitu per artis nya bakal berapa. yoasobi dgn venue gede gue kira bakal 1 3 paling murah trus nyentuh 2/3jtan yg depan nya ternyata masuk akal harganya. besok jeff gimana ya ahahsusbsushsushh deg deg an jjur","0","2","0","1","in","1564520198702759936","1729503852511043594","lilaskql","https://twitter.com/lilaskql/status/1729503852511043594","","saturdayss🪐unit🥥"
"Tue Nov 28 17:32:33 +0000 2023","1729553879543480561","sekelas yoasobi aja tiket nya murah banget bjir","0","0","0","0","in","1540052389914234882","1729553879543480561","ngabryu","https://twitter.com/ngabryu/status/1729553879543480561","",""
"Tue Nov 28 13:23:53 +0000 2023","1729491301203374331","Aku kalau gak dapat tiket ilichil. Mau nonton Yoasobi aja dah murah 🥹","0","4","0","0","in","206541033","1729491301203374331","Depruttt","https://twitter.com/Depruttt/status/1729491301203374331","",""
"Tue Nov 28 13:55:57 +0000 2023","1729499372801630604","mau ngepoin post terbarunya Johnny malah disuguhi seatplan YOASOBI HSKAJDKAKSSHAK MENANGOS. mana selang 4 hari doany dari The Unity. makin menangos 😭😭😭😭 cuti seminggu bisa ga ya huhuhu murah sekali harga tiketnya huhuhuhu. https://t.co/0F4Qr1N9p5","0","1","0","0","in","1497187542201819136","1729499372801630604","illichitheart","https://twitter.com/illichitheart/status/1729499372801630604","https://pbs.twimg.com/media/GABqg5yakAEi9mn.jpg",""
"Wed Nov 29 04:03:58 +0000 2023","1729712780486344965","rill wkwkw td liat pl yoasobi murah bgt wwkwkkw","0","0","0","0","in","1356930057172701186","1729712780486344965","haosthtc","https://twitter.com/haosthtc/status/1729712780486344965","","01 즈"
"Tue Nov 28 12:59:14 +0000 2023","1729485097492234630","MURAH BANGET FAK  2JT BISA KETEMU YOASOBI SKSKKSKSK","0","1","0","0","in","1327927220908638209","1729485097492234630","bangchandesu","https://twitter.com/bangchandesu/status/1729485097492234630","","Malang, Jawa Timur"
"Tue Nov 28 14:59:45 +0000 2023","1729515426747453854","Murah tetep aja ga mampu bjirr 😢🙏  Kapan ketemu Yoasobi rghhh😭","0","1","0","0","in","2819419075","1729515426747453854","phantomhvchild","https://twitter.com/phantomhvchild/status/1729515426747453854","","❗🔞 "
"Tue Nov 28 20:52:54 +0000 2023","1729604300270125546","yaAllah kirain tiket yoasobi bakalan mahal...TERNYATA😭 mana di istora mah dmn aja juga keliatan deh itu🥲 yaAllah knp aku bokek😔 https://t.co/ncdi9QXWTU","0","0","0","0","in","1398960926045347840","1729604300270125546","bbokiechan","https://twitter.com/bbokiechan/status/1729604300270125546","https://pbs.twimg.com/media/GADJ8YwaUAAXtHk.jpg","Stay st. | ♡221112 221113♡"
"Tue Nov 28 13:38:49 +0000 2023","1729495058427294002","Yoasobi: 1500k mahal anjir gak sanggup Yoongi: 4100k MAH MURAH GASKEUN","0","0","0","0","in","859969725073285121","1729495058427294002","marimosyuga","https://twitter.com/marimosyuga/status/1729495058427294002","","아미 of #BTS✨
#민슈가 🎹
아포방포💜"
"Thu Nov 30 09:07:33 +0000 2023","1730151568287379610","YOASOBI MAHAL BGT TIKETNYA","0","0","0","0","in","1163770244130725888","1730151568287379610","heartcies","https://twitter.com/heartcies/status/1730151568287379610","",""
"Wed Nov 29 00:00:02 +0000 2023","1729651393793798603","YOASOBI  duo grup asal negeri sakura  Jepang telah dikonfirmasikan akan menggelar konser di Indonesia pada awal tahun 2024. Harga tiket paling murah di angka Rp1 25 juta.  https://t.co/3INjEUOkni","0","0","0","0","in","1600779468544806914","1729651393793798603","terasjakartaid","https://twitter.com/terasjakartaid/status/1729651393793798603","",""
"Tue Nov 28 23:41:29 +0000 2023","1729646725705482320","Iyaaaaaa krn emng biasa lihat harganya itu plg murah ya 1 5 paling mahal smpe 7-8jtan ya dikasih liat pl yoasobi harga agtu jls kaget buanget😭","0","0","0","0","in","254832870","1729646725705482320","averhocarambola","https://twitter.com/averhocarambola/status/1729646725705482320","",""
"Wed Nov 29 13:11:39 +0000 2023","1729850612077023471","Gua juga kaget kok pada bilang tiket yoasobi murah. Padahal biasanya pk ada yang dibawah 1jt.","0","0","0","0","in","614862434","1729850612077023471","Melvellous_","https://twitter.com/Melvellous_/status/1729850612077023471","","🇮🇩"
"Tue Nov 28 13:02:12 +0000 2023","1729485845366010004","ini murah dan yoasobi artis jepang  please setau gua strictnya ngalahin artis sokor 😭  kasi impression bagus pokoknya","0","0","0","0","in","1337363095232999424","1729485845366010004","Bittersweet_mmm","https://twitter.com/Bittersweet_mmm/status/1729485845366010004","","Virtual Assistant"
"Wed Nov 29 03:02:46 +0000 2023","1729697382403571727","Tiket Yoasobi murah banget ya Lord.... Untung jauh.","0","1","0","0","in","1466632371759763456","1729697382403571727","alsorynbee","https://twitter.com/alsorynbee/status/1729697382403571727","",""
"Wed Nov 29 07:22:42 +0000 2023","1729762795095298183","Tiket yoasobi masih termasuk murah  tp ttp aja gue gabisa nonton  selain jauh padang-jakarta  konsernya hari selasa  w ada kerja😭😔 buat yg nnton yoasobi  titip salam ya😔🙏🏻","0","0","0","0","in","1407013704378380289","1729762795095298183","ninuuninwoo","https://twitter.com/ninuuninwoo/status/1729762795095298183","","Caratland"
"Tue Nov 28 13:21:56 +0000 2023","1729490812051046497","Murah banget.... Mending konser Yoasobi daripada GDA.","0","0","0","0","in","771628277962199045","1729490812051046497","abysstsuki","https://twitter.com/abysstsuki/status/1729490812051046497","",""
"Thu Nov 30 11:37:50 +0000 2023","1730189390578880526","pricing yoasobi aneh gk sih? gapnya dikit bangetttt  harga yg paling murahnya g bisa dibilang paling murah karna nambah dikit bisa dpt yg lebih. tp seatingnya jg beda jauh jd kek serba nanggung njir?? ya gk beli jg sih","0","1","0","0","in","981379496950554624","1730189390578880526","gintoukie","https://twitter.com/gintoukie/status/1730189390578880526","","bts-day6-april-csr"
"Wed Nov 29 11:00:04 +0000 2023","1729817496696258560","ASLI WOY! Makannya pas liat plnya yoasobi kok murah banget  ternyata konser kpop yg kemahalan 🥲","0","0","0","0","in","491229439","1729817496696258560","heyitswz","https://twitter.com/heyitswz/status/1729817496696258560","",""
"Wed Nov 29 03:26:33 +0000 2023","1729703367193112934","Asli kemaren pas liat pricelist yoasobi langsung reflek "ANJIR MURAH BANGET"","0","0","0","0","in","60809358","1729703367193112934","mingyubit","https://twitter.com/mingyubit/status/1729703367193112934","","💎"
"Tue Nov 28 13:02:23 +0000 2023","1729485890303758720","Gua gila asli baru coret cibin 1 5jt terus lupa yoasobi mau konser di ina FAK KATA GUA TEHHHH MANA TIKETNYA MURAH ASYUHHH😭😭😭😭😭","0","2","0","0","in","1341931407434608640","1729485890303758720","seobahngch","https://twitter.com/seobahngch/status/1729485890303758720","",""
"Tue Nov 28 12:28:51 +0000 2023","1729477451552870642","Konser yoasobi paling mahal gak sampe 2jt🙃🙃 tapi gue cuma tau lagu idol 🙃🙃🙃","0","0","0","0","in","4201611312","1729477451552870642","tanpopopetals","https://twitter.com/tanpopopetals/status/1729477451552870642","",""
"Tue Nov 28 12:19:09 +0000 2023","1729475010325278912","artis sebesar yoasobi.... murah tiket konsernya cuy... SEGEDE YOASOBI WKWKKWK gilasi kalo ada uang gw beli ya wak wkwkk","0","1","0","0","in","1465617836571709444","1729475010325278912","yevrin","https://twitter.com/yevrin/status/1729475010325278912","","order :"
"Tue Nov 28 13:09:52 +0000 2023","1729487776733893074","banyak yg bilang di rep ini murah  tpi ttp aja gwe gk mampu anjeng praying circle bisa nonton yoasobi  walaupun gatau kapan","0","0","0","0","in","1337639993217482754","1729487776733893074","rindaij0ubu","https://twitter.com/rindaij0ubu/status/1729487776733893074","",""
"Wed Nov 29 01:10:20 +0000 2023","1729669084919300227","@clarichanzu pantes kok murah bener utk ukuran yoasobi gitu 😅","0","1","0","0","in","1270628685465305093","1729627246749696129","Artechi98","https://twitter.com/Artechi98/status/1729669084919300227","","Zelkova Hill"
"Tue Nov 28 13:19:11 +0000 2023","1729490117549769133","yoasobi termasuk murah bgt   ","0","0","0","0","in","1403421811174346754","1729490117549769133","themidwestskies","https://twitter.com/themidwestskies/status/1729490117549769133","",""
"Thu Nov 30 02:21:47 +0000 2023","1730049455544475863","@Beomgyuiscimol @starfess Wkwkw sekelas yoasobi paling mahal gak sampe 2jt 🥲","0","0","0","29","in","1632435513675382784","1730043589915550168","Venven1103","https://twitter.com/Venven1103/status/1730049455544475863","",""
"Tue Nov 28 14:25:56 +0000 2023","1729506917649645718","Kebiasaan liat tiket konser kpop yang up 3juta  liat tiket Yoasobi berasa murah woe","1","0","0","0","in","912205285229436928","1729506917649645718","noechanie","https://twitter.com/noechanie/status/1729506917649645718","",""
"Tue Nov 28 13:22:01 +0000 2023","1729490832737337811",":""""))))))) Nyapa murah bgt. Tapi gapunya temen ajsjsjskskll. Siapa mau nonton Yoasobi bareng pwis. Hiks.","0","0","0","0","in","1478670872122519554","1729490832737337811","littlecattoes","https://twitter.com/littlecattoes/status/1729490832737337811","","⋆ ( もえ! ★ )"
"Tue Nov 28 14:00:42 +0000 2023","1729500567301660767","BGSTT HARGA YOASOBI DI INDO MAHAL BAT TOLONG😭","0","0","0","0","in","3322392205","1729500567301660767","animekknakal","https://twitter.com/animekknakal/status/1729500567301660767","","isekai"
"Sat Nov 25 03:24:51 +0000 2023","1728253385705742677","Weh mending nonton yoasobi di KL dibanding jkt  lebih murah ongkosnya","0","0","0","0","in","1672032362","1728253385705742677","azr_314","https://twitter.com/azr_314/status/1728253385705742677","","Indonesia"
"Thu Nov 30 12:20:26 +0000 2023","1730200110330708294","Yoasobi tiketnya murah bgt aaaak gue nangis ga bisa nonton krna demi Allah kerjaan gue gabisa ditinggal tanggal segitu 😭","0","1","0","0","in","233806450","1730200110330708294","creamycrux","https://twitter.com/creamycrux/status/1730200110330708294","","her/she"
"Wed Nov 29 09:40:02 +0000 2023","1729797355417829690","ak @ share harga tiket yoasobi   👨 : ih murah banget. gak ada yang mahalan? 👩 : kalau murah  bayarkan lah aku. cat 2 aja gapapa. 👨 : boleh  tapi gantian bayarin kempinski sama lotte. dijadiin cicilan gapapa  60x 👩 : uda gila 😭","0","2","0","0","in","1414576951981793281","1729796634702147597","ncnamint","https://twitter.com/ncnamint/status/1729797355417829690","","legal. | logout"
"Tue Nov 28 12:09:57 +0000 2023","1729472694553625073","pricelist yoasobi murah banget nangis tp kenapa SELASA","0","1","0","1","in","2519540401","1729472694553625073","cookiecip","https://twitter.com/cookiecip/status/1729472694553625073","","Indonesia"
"Tue Nov 28 13:07:40 +0000 2023","1729487220325876119","@JPFBASE Giliran pas yoasobi murah gini bener2 lu ya @PKEnt_ID","0","0","0","0","in","1566997764780990467","1729484037134426120","azkstnza","https://twitter.com/azkstnza/status/1729487220325876119","",""
"Wed Nov 29 16:43:57 +0000 2023","1729904036604973149","wkwk iya anjir pas liat yoasobi gue kaget ko murah 😂","0","0","0","0","in","432362559","1729904036604973149","taenkyuu","https://twitter.com/taenkyuu/status/1729904036604973149","",""
"Tue Nov 28 12:50:10 +0000 2023","1729482817023926590","kaget yoasobi tiketnya murah😭😭😭 MKSDNYA KEK UNDER 2 JT SMUA NANGIS","0","1","0","0","in","1188826014417223682","1729482817023926590","Putatieh","https://twitter.com/Putatieh/status/1729482817023926590","","Still Here"
"Tue Nov 28 13:33:01 +0000 2023","1729493601363878113","@ethereamel tapi murah juga  paling mahal 1.8 buat sekelas yoasobi","0","1","0","0","in","1308867788199534592","1729489179929895193","Il_Nash","https://twitter.com/Il_Nash/status/1729493601363878113","",""
"Wed Nov 29 03:31:09 +0000 2023","1729704523738792295","TIKET YOASOBI MURAH JIR ANJIR FAK KENAPA BELUM GAWE GUAAAA😭😭😭😭😭😭😭","0","1","0","0","in","781952065","1729704523738792295","helmyibo","https://twitter.com/helmyibo/status/1729704523738792295","","lg skripsian sampai tipes(sst)"
"Wed Nov 29 04:44:09 +0000 2023","1729722896602341623","gue mau nangis aja liat harga tiket yoasobi di bawah 2jt tiket paling mahalnya  klo konser kpop… waduuuh harga segitu section paling mahal","0","1","0","0","in","717613737247571970","1729722107645317376","kyungsoo_dohh","https://twitter.com/kyungsoo_dohh/status/1729722896602341623","","budak company soosoo"
"Tue Nov 28 13:29:36 +0000 2023","1729492741305020701","Yoasobi ga gitu mahal yah tiketnya  tp di istora apa tida kekecilan? 🤔","0","0","0","0","in","2157943418","1729492741305020701","jidrugs","https://twitter.com/jidrugs/status/1729492741305020701","","🪐"
"Tue Nov 28 14:10:24 +0000 2023","1729503007069667363","Hah tiketnya Yoasobi murah😭 haruskah ku menonton","0","1","0","0","in","106020169","1729503007069667363","vluviav","https://twitter.com/vluviav/status/1729503007069667363",""," Bandung, Indonesia"
"Wed Nov 29 01:37:56 +0000 2023","1729676032179847541","ini aja yoasobi 2 2 juta (plus tax fee) udh paling mahal . gw yakin harganya jeff ga beda jauh asal ga ada benefit 😂","0","1","0","0","in","90574911","1729676032179847541","weechankawai","https://twitter.com/weechankawai/status/1729676032179847541","","+62 "
"Wed Nov 29 10:17:07 +0000 2023","1729806690038485440","Padahal untik konser di indo itungannya htmnya yoasobi murah","0","0","0","0","in","64147206","1729806690038485440","Apllusan","https://twitter.com/Apllusan/status/1729806690038485440","","kapukujima"
"Wed Nov 29 04:17:51 +0000 2023","1729716276300300568","Kakaku juga blg  dibanding oor yoasobi murah abis. Padahal kalau diliat2 murah juga tapi stage lebih kecil🤣 kurang menguntungkan. Cuman GAS AE LAH","0","0","0","0","in","310731172","1729716276300300568","kyeobtaa","https://twitter.com/kyeobtaa/status/1729716276300300568","",""
"Wed Nov 29 13:07:39 +0000 2023","1729849603946655802","eh tp gw liat harga tiket yoasobi tuh mahal bgt anjir wkwkwkwk APAKAH KITA SDH TDK AKAN MELIHAT HARGA TIKET UNDER 1 JUTA LAGI?????","0","0","0","0","in","890331914","1729849603946655802","xmungil","https://twitter.com/xmungil/status/1729849603946655802","","she/her"
"Tue Nov 28 15:18:36 +0000 2023","1729520169553375288","Banyak yg bilang tiket konser Yoasobi di Istora terbilang murah berarti orang yg penghasilan di atas rata2 orang Indonesia yg jadi wibu sekarang udah lumayan banyak ya?  Kenapa gue bukan salah satunya? 😭","0","1","0","0","in","2766198792","1729520169553375288","SayayaFC","https://twitter.com/SayayaFC/status/1729520169553375288","","Tokyo - Hokkaido"
"Thu Nov 30 10:52:31 +0000 2023","1730177985322615093","persetan dgn uas sy mo nnton yoasobi bye kapan lagi skelas yoasobi tiketny murah","0","0","0","0","in","1254673533319311360","1730177985322615093","raelaxz","https://twitter.com/raelaxz/status/1730177985322615093","","김태래🌹"
"Tue Nov 28 15:13:11 +0000 2023","1729518807553577009","@soodam_days Ga dulu deh tiketnya mahal kek setan yoasobi aja harga tiketnya ga segitu bgt mahalnya","0","1","0","3","in","1615427751863017472","1729515306064982041","PM_19990331","https://twitter.com/PM_19990331/status/1729518807553577009","","대한민국 서울"
